"","Ov_coeff","Ov_ic","D_competitor","S_competitor","D_family","S_family","D_genus","S_genus","dist_tax","p_distance","D_Sorg","S_Sorg","Social_org","mass_ratio","D_mass","Dmass_cat","S_mass","Smass_cat","D_diet","S_diet","diet_dist","Lon","Lat","Lat_abs","Continent","Country","Locality","Label","Samp_dur","N_statioins","Effort","Avg_dist","S_area"
"625",0.83,"0,73-0,93","Panthera leo","Panthera pardus","Felidae","Felidae","Panthera","Panthera","Same_f",0.0546296825,"Social","Solitary","Social-Solitary",1.03265617859468,149061.965,"Large",53074.995,"Large","Carnivore","Carnivore","Same_diet",32.346019,-27.808496,27.808496,"Africa","South Africa","Phinda_Private_Game_Reserve","Miller_2018",1.44,42,1848,"2",230
"626",0.69,"0,59-0,78","Panthera leo","Panthera pardus","Felidae","Felidae","Panthera","Panthera","Same_f",0.0546296825,"Social","Solitary","Social-Solitary",1.03265617859468,149061.965,"Large",53074.995,"Large","Carnivore","Carnivore","Same_diet",32.448932,-26.994421,26.994421,"Africa","South Africa","Tembe_Elephant_Park","Miller_2018",1.44,32,1408,"2",299
"627",0.81,"0,69-0,92","Panthera leo","Panthera pardus","Felidae","Felidae","Panthera","Panthera","Same_f",0.0546296825,"Social","Solitary","Social-Solitary",1.03265617859468,149061.965,"Large",53074.995,"Large","Carnivore","Carnivore","Same_diet",31.241295,-24.390491,24.390491,"Africa","South Africa","TPGR_2013","Miller_2018",1.57,40,1920,"3",541
"628",0.59,"0,47-0,72","Panthera leo","Panthera pardus","Felidae","Felidae","Panthera","Panthera","Same_f",0.0546296825,"Social","Solitary","Social-Solitary",1.03265617859468,149061.965,"Large",53074.995,"Large","Carnivore","Carnivore","Same_diet",31.241295,-24.390491,24.390491,"Africa","South Africa","TPGR_2014","Miller_2018",1.77,40,2160,"3",541
"629",0.88,"0,75-1,00","Panthera leo","Panthera pardus","Felidae","Felidae","Panthera","Panthera","Same_f",0.0546296825,"Social","Solitary","Social-Solitary",1.03265617859468,149061.965,"Large",53074.995,"Large","Carnivore","Carnivore","Same_diet",32.158342,-27.624019,27.624019,"Africa","South Africa","Umkhuze_Game_Reserve_2014","Miller_2018",1.44,40,1760,"2.5",353
"630",0.75,"0,63-0,87","Panthera leo","Panthera pardus","Felidae","Felidae","Panthera","Panthera","Same_f",0.0546296825,"Social","Solitary","Social-Solitary",1.03265617859468,149061.965,"Large",53074.995,"Large","Carnivore","Carnivore","Same_diet",32.158342,-27.624019,27.624019,"Africa","South Africa","Umkhuze_Game_Reserve_2015","Miller_2018",1.44,40,1760,"2.5",353
"631",0.81,"0,69-0,94","Panthera leo","Panthera pardus","Felidae","Felidae","Panthera","Panthera","Same_f",0.0546296825,"Social","Solitary","Social-Solitary",1.03265617859468,149061.965,"Large",53074.995,"Large","Carnivore","Carnivore","Same_diet",29.300711,-22.353731,22.353731,"Africa","South Africa","VLNR_2014","Miller_2018",1.54,40,1880,"3",321
"632",0.85,"0,71-0,99","Panthera leo","Panthera pardus","Felidae","Felidae","Panthera","Panthera","Same_f",0.0546296825,"Social","Solitary","Social-Solitary",1.03265617859468,149061.965,"Large",53074.995,"Large","Carnivore","Carnivore","Same_diet",29.300711,-22.353731,22.353731,"Africa","South Africa","VLNR_2015","Miller_2018",1.38,40,1680,"3",321
"633",0.71,"0,61-0,81","Panthera leo","Panthera pardus","Felidae","Felidae","Panthera","Panthera","Same_f",0.0546296825,"Social","Solitary","Social-Solitary",1.03265617859468,149061.965,"Large",53074.995,"Large","Carnivore","Carnivore","Same_diet",27.896311,-24.20126,24.20126,"Africa","South Africa","Welgevonden_Private_Game_Reserve_2013","Miller_2018",1.64,51,2550,"2",339
"634",0.66,"0,54-0,78","Panthera leo","Panthera pardus","Felidae","Felidae","Panthera","Panthera","Same_f",0.0546296825,"Social","Solitary","Social-Solitary",1.03265617859468,149061.965,"Large",53074.995,"Large","Carnivore","Carnivore","Same_diet",27.896311,-24.20126,24.20126,"Africa","South Africa","Welgevonden_Private_Game_Reserve_2014","Miller_2018",1.58,40,1920,"3",339
"635",0.72,"0,62-0,82","Panthera leo","Panthera pardus","Felidae","Felidae","Panthera","Panthera","Same_f",0.0546296825,"Social","Solitary","Social-Solitary",1.03265617859468,149061.965,"Large",53074.995,"Large","Carnivore","Carnivore","Same_diet",27.896311,-24.20126,24.20126,"Africa","South Africa","Welgevonden_Private_Game_Reserve_2015","Miller_2018",1.8,40,2200,"3",339
"636",0.8,"0,71-0,89","Panthera leo","Panthera pardus","Felidae","Felidae","Panthera","Panthera","Same_f",0.0546296825,"Social","Solitary","Social-Solitary",1.03265617859468,149061.965,"Large",53074.995,"Large","Carnivore","Carnivore","Same_diet",26.954845,-25.182281,25.182281,"Africa","South Africa","Zululand_Rhino_Reserve","Miller_2018",1.44,40,1760,"2",216
"637",0.87,NA,"Caracal aurata","Atilax paludinosus","Felidae","Herpestidae","Caracal","Atilax","Diff_F",NA,"Solitary","Solitary","Solitary-Solitary",1.171637423683,10650,"Medium-Large",3300,"Small-Medium","Carnivore","Omnivore","Diff_diet",30.387497,0.553477,0.553477,"Africa","Uganda","Kibale National Park","Mills_2019",2,49,9738,"0.7",NA
"638",0.66,NA,"Civettictis civetta","Caracal aurata","Viverridae","Felidae","Civettictis","Caracal","Diff_F",NA,"Solitary","Solitary","Solitary-Solitary",0.249400129783173,13666.67,"Medium-Large",10650,"Medium-Large","Omnivore","Carnivore","Diff_diet",30.387497,0.553477,0.553477,"Africa","Uganda","Kibale National Park","Mills_2019",2,49,9738,"0.7",NA
"639",0.8,NA,"Leptailurus serval","Caracal aurata","Felidae","Felidae","Leptailurus","Caracal","Same_f",NA,"Solitary","Solitary","Solitary-Solitary",0.119343424293677,11999.96,"Medium-Large",10650,"Medium-Large","Carnivore","Carnivore","Same_diet",30.387497,0.553477,0.553477,"Africa","Uganda","Kibale National Park","Mills_2019",2,49,9738,"0.7",NA
"640",0.78,NA,"Caracal aurata","Genetta maculata","Felidae","Viverridae","Caracal","Genetta","Diff_F",NA,"Solitary","Solitary","Solitary-Solitary",1.56580297653723,10650,"Medium-Large",2225,"Small-Medium","Carnivore","Carnivore","Same_diet",30.387497,0.553477,0.553477,"Africa","Uganda","Kibale National Park","Mills_2019",2,49,9738,"0.7",NA
"641",0.77,NA,"Caracal aurata","Genetta servalina","Felidae","Viverridae","Caracal","Genetta","Diff_F",NA,"Solitary","Solitary","Solitary-Solitary",2.20357710635701,10650,"Medium-Large",1175.84,"Small","Carnivore","Carnivore","Same_diet",30.387497,0.553477,0.553477,"Africa","Uganda","Kibale National Park","Mills_2019",2,49,9738,"0.7",NA
"642",0.25,NA,"Caracal aurata","Herpestes ichneumon","Felidae","Herpestidae","Caracal","Herpestes","Diff_F",NA,"Solitary","Solitary","Solitary-Solitary",1.28375133197894,10650,"Medium-Large",2950.01,"Small-Medium","Carnivore","Omnivore","Diff_diet",30.387497,0.553477,0.553477,"Africa","Uganda","Kibale National Park","Mills_2019",2,49,9738,"0.7",NA
"643",0.26,NA,"Caracal aurata","Herpestes sanguineus","Felidae","Herpestidae","Caracal","Herpestes","Diff_F",NA,"Solitary","Solitary","Solitary-Solitary",3.03929667919556,10650,"Medium-Large",509.8,"Small","Carnivore","Omnivore","Diff_diet",30.387497,0.553477,0.553477,"Africa","Uganda","Kibale National Park","Mills_2019",2,49,9738,"0.7",NA
"644",0.7,NA,"Caracal aurata","Nandinia binotata","Felidae","Nandiniidae","Caracal","Nandinia","Diff_F",NA,"Solitary","Solitary","Solitary-Solitary",1.59212388036669,10650,"Medium-Large",2167.2,"Small-Medium","Carnivore","Herbivore","Diff_diet",30.387497,0.553477,0.553477,"Africa","Uganda","Kibale National Park","Mills_2019",2,49,9738,"0.7",NA
"645",0.89,"0.86-0.96","Canis latrans","Vulpes vulpes","Canidae","Canidae","Canis","Vulpes","Same_f",0.13633609,"Solitary","Solitary","Solitary-Solitary",0.376877651256252,11050,"Medium-Large",7580.3,"Medium-Large","Omnivore","Carnivore","Diff_diet",-81.6947,41.3854,41.3854,"Central/North America","United States","Cleveland Metroparks_high","Moll_2018",NA,NA,NA,NA,NA
"646",0.83,"0.75-0.94","Canis latrans","Vulpes vulpes","Canidae","Canidae","Canis","Vulpes","Same_f",0.13633609,"Solitary","Solitary","Solitary-Solitary",0.376877651256252,11050,"Medium-Large",7580.3,"Medium-Large","Omnivore","Carnivore","Diff_diet",-81.6947,41.3854,41.3854,"Central/North America","United States","Cleveland Metroparks_low","Moll_2018",NA,NA,NA,NA,NA
"647",0.14,"0.04","Herpestes ichneumon","Genetta genetta","Herpestidae","Viverridae","Herpestes","Genetta","Diff_F",NA,"Solitary","Solitary","Solitary-Solitary",0.457652465390806,2950.01,"Small-Medium",1866.67,"Small","Omnivore","Carnivore","Diff_diet",-7.6676,37.6424,37.6424,"Europe","Portugal","GVNP_B","Monterroso_2014",NA,NA,NA,"1.4",NA
"648",0.67,"0.13","Meles meles","Genetta genetta","Mustelidae","Viverridae","Meles","Genetta","Diff_F",0.18315075,"Solitary","Solitary","Solitary-Solitary",1.85103938721405,11884.03,"Medium-Large",1866.67,"Small","Omnivore","Carnivore","Diff_diet",-4.829,39.388,39.388,"Europe","Spain","CNP_B","Monterroso_2014",NA,NA,NA,"1.4",NA
"649",0.72,"0.11","Meles meles","Genetta genetta","Mustelidae","Viverridae","Meles","Genetta","Diff_F",0.18315075,"Solitary","Solitary","Solitary-Solitary",1.85103938721405,11884.03,"Medium-Large",1866.67,"Small","Omnivore","Carnivore","Diff_diet",-4.829,39.388,39.388,"Europe","Spain","CNP_NB","Monterroso_2014",NA,NA,NA,"1.4",NA
"650",0.64,"0.04","Vulpes vulpes","Genetta genetta","Canidae","Viverridae","Vulpes","Genetta","Diff_F",0.18759617,"Solitary","Solitary","Solitary-Solitary",1.40139668192182,7580.3,"Medium-Large",1866.67,"Small","Carnivore","Carnivore","Same_diet",-4.829,39.388,39.388,"Europe","Spain","CNP_B","Monterroso_2014",NA,NA,NA,"1.4",NA
"651",0.79,"0.06","Vulpes vulpes","Genetta genetta","Canidae","Viverridae","Vulpes","Genetta","Diff_F",0.18759617,"Solitary","Solitary","Solitary-Solitary",1.40139668192182,7580.3,"Medium-Large",1866.67,"Small","Carnivore","Carnivore","Same_diet",-4.829,39.388,39.388,"Europe","Spain","CNP_NB","Monterroso_2014",NA,NA,NA,"1.4",NA
"652",0.66,"0.08","Vulpes vulpes","Genetta genetta","Canidae","Viverridae","Vulpes","Genetta","Diff_F",0.18759617,"Solitary","Solitary","Solitary-Solitary",1.40139668192182,7580.3,"Medium-Large",1866.67,"Small","Carnivore","Carnivore","Same_diet",-7.6676,37.6424,37.6424,"Europe","Portugal","GVNP_B","Monterroso_2014",NA,NA,NA,"1.4",NA
"653",0.89,"0.1","Vulpes vulpes","Genetta genetta","Canidae","Viverridae","Vulpes","Genetta","Diff_F",0.18759617,"Solitary","Solitary","Solitary-Solitary",1.40139668192182,7580.3,"Medium-Large",1866.67,"Small","Carnivore","Carnivore","Same_diet",-8.2394,41.8329,41.8329,"Europe","Portugal","PGNP_NB","Monterroso_2014",NA,NA,NA,"1.4",NA
"654",0.07,"0.03","Meles meles","Herpestes ichneumon","Mustelidae","Herpestidae","Meles","Herpestes","Diff_F",NA,"Solitary","Solitary","Solitary-Solitary",1.39338692182324,11884.03,"Medium-Large",2950.01,"Small-Medium","Omnivore","Omnivore","Same_diet",-7.6676,37.6424,37.6424,"Europe","Portugal","GVNP_NB","Monterroso_2014",NA,NA,NA,"1.4",NA
"655",0.09,"0.03","Vulpes vulpes","Herpestes ichneumon","Canidae","Herpestidae","Vulpes","Herpestes","Diff_F",NA,"Solitary","Solitary","Solitary-Solitary",0.943744216531018,7580.3,"Medium-Large",2950.01,"Small-Medium","Carnivore","Omnivore","Diff_diet",-7.6676,37.6424,37.6424,"Europe","Portugal","GVNP_B","Monterroso_2014",NA,NA,NA,"1.4",NA
"656",0.2,"0.06","Vulpes vulpes","Herpestes ichneumon","Canidae","Herpestidae","Vulpes","Herpestes","Diff_F",NA,"Solitary","Solitary","Solitary-Solitary",0.943744216531018,7580.3,"Medium-Large",2950.01,"Small-Medium","Carnivore","Omnivore","Diff_diet",-7.6676,37.6424,37.6424,"Europe","Portugal","GVNP_NB","Monterroso_2014",NA,NA,NA,"1.4",NA
"657",0.71,"0.1","Meles meles","Lynx pardinus","Mustelidae","Felidae","Meles","Lynx","Diff_F",0.17897171,"Solitary","Solitary","Solitary-Solitary",0.150359780070868,11884.03,"Medium-Large",10225,"Medium-Large","Omnivore","Carnivore","Diff_diet",-4.0279,38.2862,38.2862,"Europe","Spain","SANP_B","Monterroso_2014",NA,NA,NA,"1.4",NA
"658",0.83,"0.08","Genetta genetta","Martes foina","Viverridae","Mustelidae","Genetta","Martes","Diff_F",0.18403971,"Solitary","Solitary","Solitary-Solitary",0.0935278437235147,1866.67,"Small",1700,"Small","Carnivore","Omnivore","Diff_diet",-4.829,39.388,39.388,"Europe","Spain","CNP_B","Monterroso_2014",NA,NA,NA,"1.4",NA
"659",0.91,"0.07","Genetta genetta","Martes foina","Viverridae","Mustelidae","Genetta","Martes","Diff_F",0.18403971,"Solitary","Solitary","Solitary-Solitary",0.0935278437235147,1866.67,"Small",1700,"Small","Carnivore","Omnivore","Diff_diet",-4.829,39.388,39.388,"Europe","Spain","CNP_NB","Monterroso_2014",NA,NA,NA,"1.4",NA
"660",0.69,"0.08","Genetta genetta","Martes foina","Viverridae","Mustelidae","Genetta","Martes","Diff_F",0.18403971,"Solitary","Solitary","Solitary-Solitary",0.0935278437235147,1866.67,"Small",1700,"Small","Carnivore","Omnivore","Diff_diet",-7.6676,37.6424,37.6424,"Europe","Portugal","GVNP_B","Monterroso_2014",NA,NA,NA,"1.4",NA
"661",0.14,"0.03","Herpestes ichneumon","Martes foina","Herpestidae","Mustelidae","Herpestes","Martes","Diff_F",NA,"Solitary","Solitary","Solitary-Solitary",0.551180309114321,2950.01,"Small-Medium",1700,"Small","Omnivore","Omnivore","Same_diet",-7.6676,37.6424,37.6424,"Europe","Portugal","GVNP_B","Monterroso_2014",NA,NA,NA,"1.4",NA
"662",0.11,"0.04","Herpestes ichneumon","Martes foina","Herpestidae","Mustelidae","Herpestes","Martes","Diff_F",NA,"Solitary","Solitary","Solitary-Solitary",0.551180309114321,2950.01,"Small-Medium",1700,"Small","Omnivore","Omnivore","Same_diet",-7.6676,37.6424,37.6424,"Europe","Portugal","GVNP_NB","Monterroso_2014",NA,NA,NA,"1.4",NA
"663",0.61,"0.03","Vulpes vulpes","Martes foina","Canidae","Mustelidae","Vulpes","Martes","Diff_F",0.18685684,"Solitary","Solitary","Solitary-Solitary",1.49492452564534,7580.3,"Medium-Large",1700,"Small","Carnivore","Omnivore","Diff_diet",-4.829,39.388,39.388,"Europe","Spain","CNP_B","Monterroso_2014",NA,NA,NA,"1.4",NA
"664",0.63,"0.05","Vulpes vulpes","Martes foina","Canidae","Mustelidae","Vulpes","Martes","Diff_F",0.18685684,"Solitary","Solitary","Solitary-Solitary",1.49492452564534,7580.3,"Medium-Large",1700,"Small","Carnivore","Omnivore","Diff_diet",-4.829,39.388,39.388,"Europe","Spain","CNP_NB","Monterroso_2014",NA,NA,NA,"1.4",NA
"665",0.77,"0.1","Vulpes vulpes","Martes foina","Canidae","Mustelidae","Vulpes","Martes","Diff_F",0.18685684,"Solitary","Solitary","Solitary-Solitary",1.49492452564534,7580.3,"Medium-Large",1700,"Small","Carnivore","Omnivore","Diff_diet",-7.6676,37.6424,37.6424,"Europe","Portugal","GVNP_B","Monterroso_2014",NA,NA,NA,"1.4",NA
"666",0.68,"0.08","Vulpes vulpes","Martes foina","Canidae","Mustelidae","Vulpes","Martes","Diff_F",0.18685684,"Solitary","Solitary","Solitary-Solitary",1.49492452564534,7580.3,"Medium-Large",1700,"Small","Carnivore","Omnivore","Diff_diet",-7.6676,37.6424,37.6424,"Europe","Portugal","GVNP_NB","Monterroso_2014",NA,NA,NA,"1.4",NA
"667",0.58,"0.12","Vulpes vulpes","Martes foina","Canidae","Mustelidae","Vulpes","Martes","Diff_F",0.18685684,"Solitary","Solitary","Solitary-Solitary",1.49492452564534,7580.3,"Medium-Large",1700,"Small","Carnivore","Omnivore","Diff_diet",-8.2394,41.8329,41.8329,"Europe","Portugal","PGNP_B","Monterroso_2014",NA,NA,NA,"1.4",NA
"668",0.88,"0.11","Genetta genetta","Martes martes","Viverridae","Mustelidae","Genetta","Martes","Diff_F",0.18592031,"Solitary","Solitary","Solitary-Solitary",0.361795676479437,1866.67,"Small",1299.995,"Small","Carnivore","Omnivore","Diff_diet",-8.2394,41.8329,41.8329,"Europe","Portugal","PGNP_NB","Monterroso_2014",NA,NA,NA,"1.4",NA
"669",0.49,"0.09","Martes foina","Martes martes","Mustelidae","Mustelidae","Martes","Martes","Same_f",0.06703719,"Solitary","Solitary","Solitary-Solitary",0.268267832755922,1700,"Small",1299.995,"Small","Omnivore","Omnivore","Same_diet",-8.2394,41.8329,41.8329,"Europe","Portugal","PGNP_B","Monterroso_2014",NA,NA,NA,"1.4",NA
"670",0.64,"0.12","Vulpes vulpes","Martes martes","Canidae","Mustelidae","Vulpes","Martes","Diff_F",0.18591115,"Solitary","Solitary","Solitary-Solitary",1.76319235840126,7580.3,"Medium-Large",1299.995,"Small","Carnivore","Omnivore","Diff_diet",-8.2394,41.8329,41.8329,"Europe","Portugal","PGNP_B","Monterroso_2014",NA,NA,NA,"1.4",NA
"671",0.89,"0.1","Vulpes vulpes","Martes martes","Canidae","Mustelidae","Vulpes","Martes","Diff_F",0.18591115,"Solitary","Solitary","Solitary-Solitary",1.76319235840126,7580.3,"Medium-Large",1299.995,"Small","Carnivore","Omnivore","Diff_diet",-8.2394,41.8329,41.8329,"Europe","Portugal","PGNP_NB","Monterroso_2014",NA,NA,NA,"1.4",NA
"672",0.56,"0.75","Lynx pardinus","Vulpes vulpes","Felidae","Canidae","Lynx","Vulpes","Diff_F",0.18099855,"Solitary","Solitary","Solitary-Solitary",0.299282925221355,10225,"Medium-Large",7580.3,"Medium-Large","Carnivore","Carnivore","Same_diet",-4.0279,38.2862,38.2862,"Europe","Spain","SANP_B","Monterroso_2014",NA,NA,NA,"1.4",NA
"673",0.78,"0.09","Lynx pardinus","Vulpes vulpes","Felidae","Canidae","Lynx","Vulpes","Diff_F",0.18099855,"Solitary","Solitary","Solitary-Solitary",0.299282925221355,10225,"Medium-Large",7580.3,"Medium-Large","Carnivore","Carnivore","Same_diet",-4.0279,38.2862,38.2862,"Europe","Spain","SANP_NB","Monterroso_2014",NA,NA,NA,"1.4",NA
"674",0.59,"0.11","Meles meles","Vulpes vulpes","Mustelidae","Canidae","Meles","Vulpes","Diff_F",0.1882578,"Solitary","Solitary","Solitary-Solitary",0.449642705292223,11884.03,"Medium-Large",7580.3,"Medium-Large","Omnivore","Carnivore","Diff_diet",-4.829,39.388,39.388,"Europe","Spain","CNP_B","Monterroso_2014",NA,NA,NA,"1.4",NA
"675",0.65,"0.09","Meles meles","Vulpes vulpes","Mustelidae","Canidae","Meles","Vulpes","Diff_F",0.1882578,"Solitary","Solitary","Solitary-Solitary",0.449642705292223,11884.03,"Medium-Large",7580.3,"Medium-Large","Omnivore","Carnivore","Diff_diet",-4.829,39.388,39.388,"Europe","Spain","CNP_NB","Monterroso_2014",NA,NA,NA,"1.4",NA
"676",0.57,"0.1","Meles meles","Vulpes vulpes","Mustelidae","Canidae","Meles","Vulpes","Diff_F",0.1882578,"Solitary","Solitary","Solitary-Solitary",0.449642705292223,11884.03,"Medium-Large",7580.3,"Medium-Large","Omnivore","Carnivore","Diff_diet",-7.6676,37.6424,37.6424,"Europe","Portugal","GVNP_NB","Monterroso_2014",NA,NA,NA,"1.4",NA
"677",0.69,"0.09","Meles meles","Vulpes vulpes","Mustelidae","Canidae","Meles","Vulpes","Diff_F",0.1882578,"Solitary","Solitary","Solitary-Solitary",0.449642705292223,11884.03,"Medium-Large",7580.3,"Medium-Large","Omnivore","Carnivore","Diff_diet",-4.0279,38.2862,38.2862,"Europe","Spain","SANP_B","Monterroso_2014",NA,NA,NA,"1.4",NA
"678",0.49,"<U+00B1> 0.09","Martes foina","Martes martes","Mustelidae","Mustelidae","Martes","Martes","Same_f",0.06703719,"Solitary","Solitary","Solitary-Solitary",0.268267832755922,1700,"Small",1299.995,"Small","Omnivore","Omnivore","Same_diet",-8.14504,41.80331,41.80331,"Europe","Portugal","PGNP_Breeding season","Monterroso_2016",1,36,NA,"1.4",60
"679",0.83,"<U+00B1> 0.10","Martes foina","Martes martes","Mustelidae","Mustelidae","Martes","Martes","Same_f",0.06703719,"Solitary","Solitary","Solitary-Solitary",0.268267832755922,1700,"Small",1299.995,"Small","Omnivore","Omnivore","Same_diet",-8.14504,41.80331,41.80331,"Europe","Portugal","PGNP_Non-breeding season","Monterroso_2016",1,36,NA,"1.4",60
"680",0.79,"0.75-0.82","Canis lupus","Felis silvestris","Canidae","Felidae","Canis","Felis","Diff_F",0.18130782,"Social","Solitary","Social-Solitary",1.75713271116151,29190.755,"Large",5036.54,"Medium-Large","Carnivore","Carnivore","Same_diet",16.140592,39.921855,39.921855,"Europe","Italy","Pollino National Park","Mori_2019",NA,46,12297,"1.5",NA
"681",0.74,NA,"Canis lupus","Felis silvestris","Canidae","Felidae","Canis","Felis","Diff_F",0.18130782,"Social","Solitary","Social-Solitary",1.75713271116151,29190.755,"Large",5036.54,"Medium-Large","Carnivore","Carnivore","Same_diet",16.140592,39.921855,39.921855,"Europe","Italy","Pollino National Park_temporada2","Mori_2019",NA,43,12297,"1.5",NA
